"Date","Price","Open","High","Low","Vol.","Change %"
"07/25/2019","187,915","186,110","194,140","185,590","","0.99%"
"07/24/2019","186,080","189,148","189,585","182,328","","-1.82%"
"07/23/2019","189,526","197,044","197,044","188,971","","-3.86%"
"07/22/2019","197,125","201,664","203,075","192,825","","-2.06%"
"07/21/2019","201,262","204,418","205,661","196,097","","-1.31%"
"07/20/2019","203,939","199,781","210,329","197,758","","2.00%"
"07/19/2019","199,943","201,830","203,636","192,428","","-0.81%"
"07/18/2019","201,571","184,339","204,351","176,453","","9.53%"
"07/17/2019","184,032","180,276","189,657","172,939","","2.20%"
"07/16/2019","180,070","205,769","209,255","179,109","","-12.66%"
"07/15/2019","206,180","193,146","210,087","187,968","","6.56%"
"07/14/2019","193,489","215,954","217,498","191,942","","-10.48%"
"07/13/2019","216,142","223,366","223,999","205,786","","-3.25%"
"07/12/2019","223,408","216,286","225,237","211,953","","3.30%"
"07/11/2019","216,263","231,738","231,738","209,868","","-6.67%"
"07/10/2019","231,719","240,460","252,937","221,821","","-3.81%"
"07/09/2019","240,896","231,872","241,971","228,746","","3.71%"
"07/08/2019","232,281","217,036","233,606","214,896","","6.90%"
"07/07/2019","217,293","214,105","219,037","211,280","","1.52%"
"07/06/2019","214,035","208,378","221,393","208,378","","2.94%"
"07/05/2019","207,917","212,289","217,064","205,868","","-1.98%"
"07/04/2019","212,107","227,666","228,156","211,067","","-6.69%"
"07/03/2019","227,306","206,676","228,041","206,676","","10.20%"
"07/02/2019","206,276","202,969","208,165","185,880","","1.66%"
"07/01/2019","202,913","207,723","216,186","191,944","","-1.85%"
"06/30/2019","206,729","228,614","234,086","206,395","","-9.61%"
"06/29/2019","228,715","238,905","239,105","221,459","","-4.34%"
"06/28/2019","239,082","217,324","239,810","211,672","","10.18%"
"06/27/2019","216,999","250,476","257,747","202,059","","-13.64%"
"06/26/2019","251,276","225,842","267,096","225,257","","11.22%"
"06/25/2019","225,919","212,646","226,493","212,171","","6.40%"
"06/24/2019","212,340","208,360","213,360","201,698","","1.82%"
"06/23/2019","208,539","205,536","217,136","202,534","","1.36%"
"06/22/2019","205,747","195,764","214,066","193,220","","5.22%"
"06/21/2019","195,534","181,624","195,534","181,624","","7.60%"
"06/20/2019","181,723","177,023","182,991","174,928","","2.65%"
"06/19/2019","177,028","173,928","177,609","173,329","","1.77%"
"06/18/2019","173,947","179,398","179,751","171,137","","-2.95%"
"06/17/2019","179,242","172,043","182,038","172,043","","4.07%"
"06/16/2019","172,227","169,603","179,824","168,552","","1.64%"
"06/15/2019","169,452","166,407","170,049","164,913","","1.81%"
"06/14/2019","166,432","157,941","166,889","156,921","","5.40%"
"06/13/2019","157,911","156,727","159,883","154,409","","0.77%"
"06/12/2019","156,697","151,184","157,632","149,590","","3.69%"
"06/11/2019","151,124","154,038","154,630","147,833","","-1.89%"
"06/10/2019","154,040","146,882","155,212","144,947","","4.54%"
"06/09/2019","147,346","155,545","156,245","144,748","","-5.30%"
"06/08/2019","155,599","156,856","158,298","153,142","","-1.03%"
"06/07/2019","157,219","153,581","159,091","152,725","","2.35%"
"06/06/2019","153,602","153,422","155,566","146,345","","-0.17%"
"06/05/2019","153,859","150,554","155,146","148,602","","2.10%"
"06/04/2019","150,689","160,260","160,260","147,223","","-6.42%"
"06/03/2019","161,033","171,623","171,636","159,473","","-6.13%"
"06/02/2019","171,554","167,650","172,897","167,619","","2.35%"
"06/01/2019","167,611","167,365","169,180","165,789","","0.14%"
"05/31/2019","167,383","161,983","167,709","158,621","","3.68%"
"05/30/2019","161,443","166,138","173,770","154,388","","-2.85%"
"05/29/2019","166,177","167,653","169,530","162,986","","-0.92%"
"05/28/2019","167,722","167,819","169,226","163,199","","0.06%"
"05/27/2019","167,623","166,402","170,549","165,194","","0.81%"
"05/26/2019","166,269","153,424","167,913","150,281","","8.36%"
"05/25/2019","153,436","152,281","154,948","151,434","","0.78%"
"05/24/2019","152,251","150,066","155,511","148,512","","1.59%"
"05/23/2019","149,864","144,555","151,558","142,376","","3.43%"
"05/22/2019","144,896","150,793","152,326","142,625","","-4.13%"
"05/21/2019","151,131","152,287","153,716","149,194","","-0.68%"
"05/20/2019","152,161","156,668","156,712","145,491","","-2.95%"
"05/19/2019","156,783","139,117","158,388","138,964","","12.67%"
"05/18/2019","139,155","142,093","143,725","138,312","","-2.26%"
"05/17/2019","142,371","150,251","151,218","134,523","","-5.26%"
"05/16/2019","150,281","155,134","158,654","147,288","","-3.16%"
"05/15/2019","155,182","152,506","156,314","150,577","","1.83%"
"05/14/2019","152,400","149,302","157,025","146,634","","2.03%"
"05/13/2019","149,373","133,575","154,731","131,702","","11.79%"
"05/12/2019","133,625","136,322","142,266","131,038","","-2.53%"
"05/11/2019","137,088","122,989","138,868","122,989","","11.46%"
"05/10/2019","122,989","120,367","124,528","119,285","","2.17%"
"05/09/2019","120,380","118,567","121,235","118,375","","1.72%"
"05/08/2019","118,341","116,161","118,701","114,752","","1.64%"
"05/07/2019","116,432","114,571","119,956","114,571","","1.59%"
"05/06/2019","114,613","115,236","115,671","112,582","","-0.67%"
"05/05/2019","115,391","115,422","115,959","112,733","","-0.04%"
"05/04/2019","115,434","113,866","116,611","111,218","","1.38%"
"05/03/2019","113,861","109,839","117,567","109,357","","3.66%"
"05/02/2019","109,839","106,945","110,638","106,610","","2.70%"
"05/01/2019","106,946","106,050","107,064","105,181","","0.86%"
"04/30/2019","106,032","104,194","106,711","103,822","","1.76%"
"04/29/2019","104,197","103,890","104,379","101,950","","0.17%"
"04/28/2019","104,019","102,298","104,955","102,296","","1.62%"
"04/27/2019","102,361","102,469","103,340","101,364","","-0.11%"
"04/26/2019","102,469","99,136","104,707","98,473","","3.15%"
"04/25/2019","99,336","104,500","105,761","96,610","","-4.95%"
"04/24/2019","104,508","104,917","107,257","102,521","","-0.63%"
"04/23/2019","105,167","102,008","107,004","101,481","","3.10%"
"04/22/2019","102,007","99,927","102,886","99,205","","2.05%"
"04/21/2019","99,960","100,217","100,707","98,622","","-0.26%"
"04/20/2019","100,217","99,729","101,349","99,193","","0.41%"
"04/19/2019","99,806","99,870","100,792","98,220","","-0.05%"
"04/18/2019","99,856","98,876","100,394","98,562","","0.99%"
"04/17/2019","98,875","98,815","99,833","98,198","","0.02%"
"04/16/2019","98,856","94,931","99,304","94,931","","3.67%"
"04/15/2019","95,355","97,438","98,072","94,026","","-2.16%"
"04/14/2019","97,455","95,718","97,782","94,820","","1.72%"
"04/13/2019","95,811","95,916","96,724","95,190","","-0.16%"
"04/12/2019","95,966","95,321","96,297","93,271","","0.55%"
"04/11/2019","95,446","100,070","100,480","94,488","","-4.62%"
"04/10/2019","100,067","98,566","103,222","98,186","","1.43%"
"04/09/2019","98,654","100,871","100,871","98,077","","-2.35%"
"04/08/2019","101,025","99,925","102,275","98,208","","0.96%"
"04/07/2019","100,067","97,097","101,098","96,800","","3.28%"
"04/06/2019","96,888","96,943","100,631","94,755","","-0.08%"
"04/05/2019","96,966","94,800","97,653","94,484","","2.54%"
"04/04/2019","94,562","95,693","98,221","92,539","","-1.19%"
"04/03/2019","95,701","94,693","102,335","93,225","","0.91%"
"04/02/2019","94,841","80,474","97,321","80,334","","17.80%"
"04/01/2019","80,512","80,621","81,424","79,903","","-0.13%"
"03/31/2019","80,620","80,923","81,237","80,562","","-0.37%"
"03/30/2019","80,921","81,195","81,795","80,161","","-0.34%"
"03/29/2019","81,195","79,233","81,228","79,114","","2.48%"
"03/28/2019","79,233","79,457","79,521","78,832","","-0.28%"
"03/27/2019","79,459","76,279","79,610","76,078","","4.20%"
"03/26/2019","76,254","75,594","76,316","75,156","","0.93%"
"03/25/2019","75,551","77,275","77,566","74,921","","-2.23%"
"03/24/2019","77,275","77,582","77,582","76,627","","-0.39%"
"03/23/2019","77,582","77,238","77,832","77,062","","0.35%"
"03/22/2019","77,308","76,310","77,858","76,031","","1.31%"
"03/21/2019","76,308","77,649","77,976","75,549","","-1.73%"
"03/20/2019","77,649","78,025","78,324","76,887","","-0.56%"
"03/19/2019","78,085","77,645","78,284","77,316","","0.57%"
"03/18/2019","77,646","78,202","79,194","77,323","","-0.71%"
"03/17/2019","78,199","78,530","78,534","77,631","","-0.46%"
"03/16/2019","78,563","76,899","79,771","76,899","","2.16%"
"03/15/2019","76,899","76,274","77,133","76,202","","0.79%"
"03/14/2019","76,294","76,145","77,379","75,174","","0.16%"
"03/13/2019","76,173","76,520","76,846","75,809","","-0.42%"
"03/12/2019","76,491","76,596","77,134","75,433","","-0.20%"
"03/11/2019","76,644","77,958","78,194","76,166","","-1.71%"
"03/10/2019","77,979","78,311","78,311","77,288","","-0.38%"
"03/09/2019","78,274","76,816","78,851","76,688","","1.90%"
"03/08/2019","76,816","77,576","78,552","75,558","","-0.98%"
"03/07/2019","77,580","76,517","78,129","76,276","","1.39%"
"03/06/2019","76,516","76,117","76,703","75,410","","0.57%"
"03/05/2019","76,086","73,333","76,402","73,083","","3.76%"
"03/04/2019","73,331","74,901","75,349","72,946","","-2.09%"
"03/03/2019","74,895","75,397","75,598","74,411","","-0.67%"
"03/02/2019","75,397","75,436","75,602","74,303","","-0.10%"
"03/01/2019","75,472","75,055","76,189","75,052","","0.50%"
"02/28/2019","75,095","74,795","76,719","74,605","","0.43%"
"02/27/2019","74,773","74,761","75,393","72,391","","-0.04%"
"02/26/2019","74,802","75,006","75,407","74,159","","-0.38%"
"02/25/2019","75,085","73,349","75,900","73,329","","2.33%"
"02/24/2019","73,375","80,650","81,992","73,001","","-9.02%"
"02/23/2019","80,650","77,701","81,467","76,872","","3.63%"
"02/22/2019","77,828","77,341","78,198","76,891","","0.62%"
"02/21/2019","77,348","77,937","79,465","76,318","","-0.90%"
"02/20/2019","78,054","76,379","78,054","76,033","","2.08%"
"02/19/2019","76,463","76,597","78,362","75,919","","-0.22%"
"02/18/2019","76,628","71,947","77,181","71,751","","6.48%"
"02/17/2019","71,964","70,774","72,832","70,631","","1.68%"
"02/16/2019","70,774","70,651","71,673","70,535","","0.34%"
"02/15/2019","70,537","70,389","71,802","70,357","","0.13%"
"02/14/2019","70,445","71,230","71,486","70,155","","-1.18%"
"02/13/2019","71,286","71,127","71,786","70,552","","0.26%"
"02/12/2019","71,102","71,068","71,811","70,370","","0.07%"
"02/11/2019","71,055","71,498","71,571","70,307","","-0.60%"
"02/10/2019","71,486","70,940","71,503","69,974","","0.77%"
"02/09/2019","70,940","71,049","71,323","70,472","","-0.15%"
"02/08/2019","71,049","65,599","72,473","65,478","","8.38%"
"02/07/2019","65,553","65,979","66,391","65,545","","-0.64%"
"02/06/2019","65,977","66,885","67,045","65,326","","-1.33%"
"02/05/2019","66,868","66,702","66,999","66,412","","0.25%"
"02/04/2019","66,702","66,890","67,403","66,467","","-0.28%"
"02/03/2019","66,890","68,090","68,137","66,311","","-1.62%"
"02/02/2019","67,990","67,528","68,239","66,878","","0.60%"
"02/01/2019","67,583","66,962","67,941","66,356","","0.97%"
"01/31/2019","66,932","67,445","68,230","66,329","","-0.77%"
"01/30/2019","67,450","66,410","67,947","66,011","","1.56%"
"01/29/2019","66,411","66,662","66,888","65,194","","-0.38%"
"01/28/2019","66,663","68,274","68,332","65,802","","-2.42%"
"01/27/2019","68,319","68,943","69,160","67,286","","-0.96%"
"01/26/2019","68,979","68,905","70,863","68,831","","0.11%"
"01/25/2019","68,905","69,502","69,658","68,197","","-0.85%"
"01/24/2019","69,493","68,931","69,830","68,398","","0.84%"
"01/23/2019","68,914","69,762","70,296","68,447","","-1.21%"
"01/22/2019","69,755","68,588","70,477","67,358","","1.66%"
"01/21/2019","68,619","68,557","69,079","68,056","","0.16%"
"01/20/2019","68,510","71,808","72,442","67,704","","-4.64%"
"01/19/2019","71,847","70,146","73,455","70,112","","2.42%"
"01/18/2019","70,146","70,737","70,781","69,648","","-0.82%"
"01/17/2019","70,728","69,472","70,974","68,561","","2.01%"
"01/16/2019","69,337","69,307","71,085","69,026","","-0.05%"
"01/15/2019","69,371","71,193","71,680","69,027","","-2.55%"
"01/14/2019","71,189","68,757","72,271","68,536","","3.53%"
"01/13/2019","68,760","70,857","71,173","68,361","","-2.96%"
"01/12/2019","70,856","71,115","71,462","70,247","","-0.34%"
"01/11/2019","71,096","71,047","72,019","70,174","","0.08%"
"01/10/2019","71,036","78,485","79,545","70,603","","-9.49%"
"01/09/2019","78,488","79,297","80,624","77,579","","-1.02%"
"01/08/2019","79,297","79,683","81,465","78,622","","-0.48%"
"01/07/2019","79,683","80,893","81,403","79,056","","-1.52%"
"01/06/2019","80,914","75,958","7,806,369","75,512","","6.51%"
"01/05/2019","75,970","76,805","77,963","75,828","","-1.14%"
"01/04/2019","76,849","76,974","77,922","75,220","","-0.10%"
"01/03/2019","76,924","79,478","79,573","76,496","","-3.24%"
"01/02/2019","79,498","77,914","80,064","76,955","","2.29%"
"01/01/2019","77,717","75,309","78,190","74,449","","3.26%"
"12/31/2018","75,263","78,156","78,265","74,378","","-3.58%"
"12/30/2018","78,061","76,414","78,427","75,602","","2.27%"
"12/29/2018","76,329","79,359","80,365","76,042","","-3.82%"
"12/28/2018","79,359","73,150","80,487","72,709","","8.48%"
"12/27/2018","73,153","78,241","78,874","72,628","","-6.50%"
"12/26/2018","78,235","78,045","79,660","75,940","","0.35%"
"12/25/2018","77,959","82,298","82,518","76,029","","-5.37%"
"12/24/2018","82,384","81,113","87,273","81,113","","1.58%"
"12/23/2018","81,101","82,506","84,001","80,604","","-1.48%"
"12/22/2018","82,321","79,339","82,734","78,210","","3.87%"
"12/21/2018","79,250","83,698","85,294","77,866","","-5.38%"
"12/20/2018","83,753","76,476","85,540","76,035","","9.37%"
"12/19/2018","76,581","75,888","80,866","75,445","","1.01%"
"12/18/2018","75,812","72,800","76,134","71,362","","4.11%"
"12/17/2018","72,817","66,526","74,458","66,055","","9.47%"
"12/16/2018","66,518","66,482","68,352","66,322","","0.00%"
"12/15/2018","66,521","66,417","67,176","65,118","","0.18%"
"12/14/2018","66,403","68,057","68,976","65,269","","-2.33%"
"12/13/2018","67,990","70,951","71,142","67,615","","-4.21%"
"12/12/2018","70,979","69,171","72,240","68,930","","2.28%"
"12/11/2018","69,397","71,608","72,112","68,741","","-3.11%"
"12/10/2018","71,621","73,899","75,056","70,654","","-3.18%"
"12/09/2018","73,971","71,082","76,583","70,338","","4.06%"
"12/08/2018","71,088","70,153","74,144","67,250","","1.37%"
"12/07/2018","70,127","71,836","72,960","66,477","","-2.65%"
"12/06/2018","72,035","77,391","80,518","71,535","","-6.82%"
"12/05/2018","77,305","81,810","81,999","77,162","","-5.38%"
"12/04/2018","81,697","79,287","84,715","77,229","","2.93%"
"12/03/2018","79,375","84,159","84,330","77,603","","-5.42%"
"12/02/2018","83,921","86,569","88,817","83,718","","-3.06%"
"12/01/2018","86,569","82,392","88,524","81,191","","5.07%"
"11/30/2018","82,392","87,505","88,215","80,923","","-5.58%"
"11/29/2018","87,262","87,374","90,482","84,755","","-0.12%"
"11/28/2018","87,364","79,517","89,703","79,515","","9.87%"
"11/27/2018","79,515","79,466","80,758","76,312","","0.04%"
"11/26/2018","79,484","83,453","85,628","76,449","","-5.12%"
"11/25/2018","83,771","80,228","85,714","74,753","","4.42%"
"11/24/2018","80,228","90,274","92,160","78,268","","-11.13%"
"11/23/2018","90,274","88,704","91,183","86,326","","1.21%"
"11/22/2018","89,195","94,503","95,555","89,194","","-5.73%"
"11/21/2018","94,618","93,796","97,078","90,363","","1.11%"
"11/20/2018","93,575","100,588","102,759","88,140","","-6.97%"
"11/19/2018","100,584","114,006","114,020","99,548","","-11.77%"
"11/18/2018","114,005","113,469","115,157","113,354","","0.47%"
"11/17/2018","113,469","114,151","114,151","112,398","","-0.60%"
"11/16/2018","114,151","116,474","116,568","112,023","","-1.99%"
"11/15/2018","116,474","120,843","120,874","111,061","","-3.00%"
"11/14/2018","120,076","132,226","133,112","116,347","","-9.26%"
"11/13/2018","132,336","131,263","133,437","130,280","","0.82%"
"11/12/2018","131,262","129,734","131,531","129,640","","1.02%"
"11/11/2018","129,942","129,557","129,944","128,205","","0.30%"
"11/10/2018","129,557","129,337","130,175","129,222","","0.17%"
"11/09/2018","129,337","130,756","131,740","128,441","","-1.09%"
"11/08/2018","130,757","130,646","131,532","129,213","","0.09%"
"11/07/2018","130,639","128,467","130,855","128,408","","1.67%"
"11/06/2018","128,488","128,647","129,541","127,851","","-0.13%"
"11/05/2018","128,658","129,865","130,593","128,329","","-0.93%"
"11/04/2018","129,866","127,936","130,371","127,381","","1.51%"
"11/03/2018","127,936","128,719","128,825","126,818","","-0.61%"
"11/02/2018","128,719","129,131","130,436","127,205","","-0.32%"
"11/01/2018","129,133","129,403","129,620","127,402","","-0.21%"
"10/31/2018","129,400","127,096","130,371","126,942","","1.82%"
"10/30/2018","127,088","127,309","128,073","126,611","","-0.17%"
"10/29/2018","127,304","125,818","128,338","124,518","","1.18%"
"10/28/2018","125,814","125,833","126,025","124,983","","-0.02%"
"10/27/2018","125,833","126,441","126,873","125,475","","-0.48%"
"10/26/2018","126,439","127,232","128,750","126,244","","-0.63%"
"10/25/2018","127,239","128,464","128,576","126,908","","-0.96%"
"10/24/2018","128,470","126,378","128,994","126,358","","1.66%"
"10/23/2018","126,370","127,459","127,962","126,215","","-0.86%"
"10/22/2018","127,460","127,178","127,772","126,541","","0.26%"
"10/21/2018","127,125","126,923","128,239","126,863","","0.18%"
"10/20/2018","126,900","125,783","127,341","125,470","","0.89%"
"10/19/2018","125,775","126,672","127,273","125,225","","-0.71%"
"10/18/2018","126,678","127,176","128,614","125,815","","-0.38%"
"10/17/2018","127,159","126,668","127,534","125,970","","0.32%"
"10/16/2018","126,747","126,986","130,106","125,315","","-0.19%"
"10/15/2018","126,988","119,615","141,833","118,972","","6.19%"
"10/14/2018","119,587","119,322","120,691","119,173","","0.22%"
"10/13/2018","119,322","118,695","119,416","118,607","","0.47%"
"10/12/2018","118,769","118,661","120,126","118,081","","0.05%"
"10/11/2018","118,713","127,079","127,100","118,227","","-6.58%"
"10/10/2018","127,078","126,582","127,279","123,940","","0.39%"
"10/09/2018","126,583","126,437","126,966","125,602","","0.12%"
"10/08/2018","126,437","123,896","126,980","123,742","","2.05%"
"10/07/2018","123,891","124,081","124,797","123,016","","-0.15%"
"10/06/2018","124,081","125,077","125,141","123,554","","-0.80%"
"10/05/2018","125,077","125,801","126,643","123,922","","-0.58%"
"10/04/2018","125,800","123,909","126,750","123,782","","1.56%"
"10/03/2018","123,864","122,770","124,264","120,703","","0.75%"
"10/02/2018","122,943","123,556","124,474","122,219","","-0.46%"
"10/01/2018","123,516","123,600","124,327","121,234","","-0.08%"
"09/30/2018","123,611","123,575","124,545","122,212","","0.03%"
"09/29/2018","123,575","124,144","124,144","120,982","","-0.46%"
"09/28/2018","124,144","125,890","128,297","122,375","","-1.28%"
"09/27/2018","125,759","121,895","126,472","121,848","","3.22%"
"09/26/2018","121,836","122,361","124,422","121,232","","-0.30%"
"09/25/2018","122,199","124,913","124,913","120,670","","-2.18%"
"09/24/2018","124,917","126,470","126,822","124,110","","-1.24%"
"09/23/2018","126,489","126,584","127,715","125,508","","-0.09%"
"09/22/2018","126,604","127,331","128,795","125,089","","-0.71%"
"09/21/2018","127,512","122,538","128,283","122,445","","4.06%"
"09/20/2018","122,538","120,017","122,978","119,455","","2.13%"
"09/19/2018","119,985","119,267","121,505","114,788","","0.60%"
"09/18/2018","119,264","118,353","119,922","117,446","","0.77%"
"09/17/2018","118,353","122,794","123,349","117,080","","-3.58%"
"09/16/2018","122,752","123,045","123,094","120,501","","-0.32%"
"09/15/2018","123,141","122,387","124,064","122,265","","0.51%"
"09/14/2018","122,521","122,022","123,876","120,109","","0.39%"
"09/13/2018","122,043","120,662","123,477","120,586","","1.14%"
"09/12/2018","120,663","120,801","121,075","118,653","","-0.08%"
"09/11/2018","120,760","121,615","123,188","119,101","","-0.70%"
"09/10/2018","121,615","120,703","122,650","120,515","","0.84%"
"09/09/2018","120,603","119,527","124,017","118,967","","0.90%"
"09/08/2018","119,527","123,760","125,132","118,658","","-3.42%"
"09/07/2018","123,760","125,355","125,507","121,089","","-1.24%"
"09/06/2018","125,314","129,734","129,939","121,434","","-3.41%"
"09/05/2018","129,740","142,637","145,425","129,658","","-9.04%"
"09/04/2018","142,637","139,502","143,548","139,089","","2.19%"
"09/03/2018","139,581","139,330","140,848","137,789","","0.18%"
"09/02/2018","139,330","137,306","140,159","136,158","","1.47%"
"09/01/2018","137,306","134,048","138,506","133,930","","2.43%"
"08/31/2018","134,048","133,460","135,593","131,951","","0.32%"
"08/30/2018","133,614","133,305","133,857","129,954","","0.11%"
"08/29/2018","133,463","134,950","136,250","132,005","","-1.07%"
"08/28/2018","134,905","129,936","136,049","129,400","","3.92%"
"08/27/2018","129,811","125,834","129,953","125,089","","3.03%"
"08/26/2018","125,996","127,456","128,366","124,581","","-1.24%"
"08/25/2018","127,574","126,756","128,573","126,266","","0.67%"
"08/24/2018","126,723","124,235","127,307","121,765","","2.08%"
"08/23/2018","124,144","119,389","124,780","119,229","","4.09%"
"08/22/2018","119,271","122,792","130,069","117,187","","-2.84%"
"08/21/2018","122,759","118,836","123,050","118,775","","3.25%"
"08/20/2018","118,890","122,494","123,911","118,304","","-2.97%"
"08/19/2018","122,528","120,711","123,540","119,166","","1.51%"
"08/18/2018","120,703","124,341","124,851","119,079","","-3.01%"
"08/17/2018","124,444","119,791","125,124","119,548","","3.65%"
"08/16/2018","120,060","120,182","123,435","118,325","","-0.20%"
"08/15/2018","120,305","116,933","127,038","116,874","","2.92%"
"08/14/2018","116,887","119,564","119,582","112,310","","-2.38%"
"08/13/2018","119,741","120,483","126,312","118,500","","-0.62%"
"08/12/2018","120,486","117,751","121,927","116,717","","2.42%"
"08/11/2018","117,643","116,186","122,070","113,607","","1.30%"
"08/10/2018","116,136","122,629","123,668","113,757","","-5.06%"
"08/09/2018","122,331","115,973","123,793","115,226","","5.48%"
"08/08/2018","115,971","123,924","123,924","113,141","","-6.49%"
"08/07/2018","124,019","128,666","131,905","123,396","","-3.54%"
"08/06/2018","128,566","130,450","132,668","127,064","","-1.58%"
"08/05/2018","130,628","130,233","131,651","127,958","","0.41%"
"08/04/2018","130,097","137,787","139,057","128,686","","-5.53%"
"08/03/2018","137,716","140,380","140,381","135,830","","-2.01%"
"08/02/2018","140,535","141,442","143,590","138,954","","-0.68%"
"08/01/2018","141,502","144,553","144,753","138,400","","-2.13%"
"07/31/2018","144,583","151,530","151,530","143,110","","-4.53%"
"07/30/2018","151,436","153,114","154,194","145,756","","-1.09%"
"07/29/2018","153,110","153,642","154,439","151,343","","0.13%"
"07/28/2018","152,906","152,519","153,471","150,521","","0.40%"
"07/27/2018","152,291","148,159","154,619","146,124","","2.73%"
"07/26/2018","148,240","152,821","155,223","146,976","","-2.91%"
"07/25/2018","152,686","157,923","160,058","151,130","","-3.77%"
"07/24/2018","158,675","146,022","159,725","145,623","","8.74%"
"07/23/2018","145,916","140,707","148,409","140,272","","3.63%"
"07/22/2018","140,804","140,902","143,940","139,794","","-0.07%"
"07/21/2018","140,902","139,566","141,722","137,432","","0.97%"
"07/20/2018","139,551","142,272","146,760","138,553","","-1.92%"
"07/19/2018","142,277","139,485","144,017","137,749","","2.17%"
"07/18/2018","139,256","138,304","142,885","137,012","","0.70%"
"07/17/2018","138,293","126,436","140,893","125,684","","8.98%"
"07/16/2018","126,903","119,982","127,116","119,716","","5.78%"
"07/15/2018","119,969","117,965","120,766","117,650","","1.70%"
"07/14/2018","117,965","117,391","118,958","116,640","","0.48%"
"07/13/2018","117,399","118,301","119,707","116,162","","-0.70%"
"07/12/2018","118,232","121,564","121,564","115,409","","-2.81%"
"07/11/2018","121,645","119,876","121,738","119,559","","1.48%"
"07/10/2018","119,875","127,707","128,146","119,285","","-6.16%"
"07/09/2018","127,751","127,881","130,496","126,754","","-0.16%"
"07/08/2018","127,953","128,825","129,377","127,433","","-0.68%"
"07/07/2018","128,825","125,784","130,052","124,068","","2.43%"
"07/06/2018","125,769","125,745","126,992","123,881","","-0.13%"
"07/05/2018","125,933","128,101","130,165","124,207","","-1.69%"
"07/04/2018","128,097","127,059","130,444","125,137","","1.01%"
"07/03/2018","126,819","132,157","133,592","1,717","","-4.02%"
"07/02/2018","132,135","125,782","134,286","1","","5.05%"
"07/01/2018","125,783","127,242","128,045","124,833","","-1.15%"
"06/30/2018","127,244","123,492","129,727","123,492","","2.95%"
"06/29/2018","123,593","115,497","124,885","114,195","","6.84%"
"06/28/2018","115,678","123,644","124,278","115,125","","-6.43%"
"06/27/2018","123,634","120,879","124,542","119,744","","1.96%"
"06/26/2018","121,262","124,444","124,894","120,626","","-2.49%"
"06/25/2018","124,363","123,205","127,023","121,989","","0.91%"
"06/24/2018","123,241","123,207","124,783","115,486","","0.16%"
"06/23/2018","123,047","120,857","124,987","120,321","","1.81%"
"06/22/2018","120,859","136,481","136,712","118,739","","-11.44%"
"06/21/2018","136,471","137,729","138,561","135,526","","-0.92%"
"06/20/2018","137,740","138,176","138,648","134,408","","-0.44%"
"06/19/2018","138,355","137,910","140,522","137,064","","0.33%"
"06/18/2018","137,901","133,284","139,749","132,287","","3.54%"
"06/17/2018","133,180","133,821","135,531","132,876","","-0.46%"
"06/16/2018","133,797","131,715","135,111","130,583","","1.63%"
"06/15/2018","131,653","138,502","138,660","131,208","","-4.76%"
"06/14/2018","138,237","130,125","139,478","129,733","","6.30%"
"06/13/2018","130,046","135,494","136,707","126,294","","-4.01%"
"06/12/2018","135,475","141,363","141,443","133,104","","-4.22%"
"06/11/2018","141,440","137,449","141,912","134,872","","3.02%"
"06/10/2018","137,296","152,149","152,149","134,757","","-9.74%"
"06/09/2018","152,107","154,516","155,931","151,597","","-1.56%"
"06/08/2018","154,514","157,014","157,322","154,395","","-1.65%"
"06/07/2018","157,111","155,439","158,906","155,439","","1.08%"
"06/06/2018","155,432","155,660","156,575","152,397","","-0.06%"
"06/05/2018","155,527","150,260","156,291","148,322","","3.42%"
"06/04/2018","150,384","153,944","154,646","149,034","","-2.31%"
"06/03/2018","153,942","152,229","155,091","151,589","","1.05%"
"06/02/2018","152,345","150,131","153,366","148,678","","1.56%"
"06/01/2018","150,011","149,053","151,314","146,811","","0.59%"
"05/31/2018","149,126","145,952","151,849","145,315","","2.17%"
"05/30/2018","145,951","148,134","149,799","143,675","","-1.36%"
"05/29/2018","147,962","139,164","149,330","138,363","","6.39%"
"05/28/2018","139,082","143,382","144,922","138,516","","-3.00%"
"05/27/2018","143,382","143,328","144,469","141,239","","0.06%"
"05/26/2018","143,296","145,821","148,910","142,535","","-1.75%"
"05/25/2018","145,848","148,341","150,012","143,644","","-1.65%"
"05/24/2018","148,291","147,426","151,885","142,711","","0.56%"
"05/23/2018","147,470","157,677","158,706","146,209","","-6.51%"
"05/22/2018","157,742","166,555","166,677","157,260","","-5.30%"
"05/21/2018","166,566","169,596","171,767","165,326","","-1.76%"
"05/20/2018","169,554","164,243","171,267","163,058","","3.12%"
"05/19/2018","164,423","164,403","167,455","162,497","","0.01%"
"05/18/2018","164,403","159,203","165,062","156,642","","3.13%"
"05/17/2018","159,407","163,461","165,582","157,812","","-2.40%"
"05/16/2018","163,319","166,723","167,016","159,554","","-2.02%"
"05/15/2018","166,679","169,771","174,111","165,920","","-1.85%"
"05/14/2018","169,814","168,096","174,224","160,391","","1.02%"
"05/13/2018","168,098","164,378","169,994","161,763","","2.39%"
"05/12/2018","164,172","163,403","167,571","159,398","","0.71%"
"05/11/2018","163,012","173,473","173,473","162,099","","-6.12%"
"05/10/2018","173,634","182,490","183,464","173,358","","-4.84%"
"05/09/2018","182,466","179,641","183,324","176,141","","1.38%"
